year,county_fips,diabetes_percentage,diabetes_lower_limit,diabetes_upper_limit
2011,13249,11.4,8.4,14.9
2011,13251,11.5,8.8,14.6
2011,13253,11.1,8.4,14.6
2011,13255,12.4,9.5,15.7
2011,13257,12.1,9.1,15.7
2011,13259,13.3,9.9,17.3
2011,13261,11.6,8.9,14.6
2011,13263,13.7,10.4,18
2011,13265,12.3,9.2,16.1
2011,13267,10.3,7.8,13.4
2011,13269,11.3,8.5,14.5
2011,13271,11.3,8.6,14.3
2011,13273,12.8,9.7,16.7
2011,13275,12.8,10.2,15.9
2011,13277,12.5,10,15.3
2011,13279,12.6,9.6,16.1
2011,13281,9.8,7,13.2
2011,13283,10.9,8.2,14.1
2011,13285,12,9.2,15.3
2011,13287,11.5,8.8,14.8
2011,13289,12.7,9.6,16.4
2011,13291,10.3,7.4,13.6
2011,13293,11.2,8.4,14.6
2011,13295,12,9.3,15.3
2011,13297,11,8.7,13.7
2011,13299,12.3,9.6,15.5
2011,13301,11.9,9,15.4
2011,13303,12.8,9.8,16.3
2011,13305,11.6,8.9,14.8
2011,13307,11.5,8.6,15
2011,13309,11.1,8.4,14.4
2011,13311,9.3,6.8,12.2
2011,13313,10.7,8.4,13.7
2011,13315,10.4,7.9,13.2
2011,13317,13,9.8,17
2011,13319,11.9,8.9,15.5
2011,13321,11.6,8.9,14.9
2011,15001,7,6.4,7.7
2011,15003,7.7,7.3,8.2
2011,15005,8.5,5.9,12.1
2011,15007,7.2,6.2,8.2
2011,15009,7.6,6.9,8.4
2011,16001,7.5,6.7,8.4
2011,16003,8.9,6.5,11.7
2011,16005,9.9,8.5,11.5
2011,16007,7.3,5.3,9.6
2011,16009,9.7,7.5,12.3
2011,16011,11.5,9.7,13.4
2011,16013,5.3,4,6.9
2011,16015,7.6,5.6,10.1
2011,16017,7.2,5.8,8.8
2011,16019,8.4,7.2,9.6
2011,16021,7.3,5.4,9.4
2011,16023,8.1,6,11.1
2011,16025,7.7,5.4,10.5
2011,16027,9.5,8.3,10.7
2011,16029,7.5,5.6,9.9
2011,16031,9,7.1,11.1
2011,16033,8.5,6,11.8
2011,16035,8.2,6.5,10.2
2011,16037,7.1,5.2,9.5
2011,16039,8.7,6.7,11.2
2011,16041,8.1,6.1,10.4
2011,16043,7.9,5.9,10.2
2011,16045,7.8,6,10.1
2011,16047,8.4,6.4,10.6
2011,16049,8.2,6.7,9.9
2011,16051,9.1,7.1,11.3
2011,16053,8.6,6.7,10.9
2011,16055,8,6.9,9.2
2011,16057,7.5,6.2,9
2011,16059,8.1,6,10.5
2011,16061,7.9,5.8,10.4
2011,16063,7.7,5.5,10.6
2011,16065,7.8,6,9.9
2011,16067,9.6,7.7,11.9
2011,16069,10,8.5,11.6
2011,16071,9.1,6.6,12
2011,16073,9.1,6.8,11.8
2011,16075,8,6.2,10
2011,16077,7.2,5.3,9.3
2011,16079,8.4,6.4,10.8
2011,16081,7.3,5.3,9.7
2011,16083,7.7,6.5,9
2011,16085,6.7,5,9
2011,16087,9.3,7.1,11.8
2011,17001,8.2,6.2,10.5
2011,17003,10.3,7.7,13.8
2011,17005,9.4,6.8,12.7
2011,17007,8.1,5.7,11
2011,17009,9.1,6.3,12.4
2011,17011,8.8,6.3,12.1
2011,17013,8.1,5.7,11.4
2011,17015,9.6,6.9,13
2011,17017,8.9,6.2,12.1
2011,17019,8.4,6.6,10.5
2011,17021,9.2,6.8,12.3
2011,17023,8.7,6,12
2011,17025,9.4,6.7,12.8
2011,17027,7.7,5.7,10.2
2011,17029,7.7,5.6,10.3
2011,17031,8.9,8.3,9.5
2011,17033,9.3,6.7,12.7
2011,17035,9.3,6.6,12.7
2011,17039,8.8,6.1,12.1
2011,17037,8.1,6,10.6
2011,17041,8.5,6.1,11.5
2011,17043,6.9,5.8,8.2
2011,17045,9.1,6.5,12.2
2011,17047,8.5,5.9,11.8
2011,17049,7.7,5.6,10.3
2011,17051,9.7,7.1,12.8
2011,17053,8.3,5.9,11.2
2011,17055,9.5,6.7,13.3
2011,17057,8.8,6.4,11.9
2011,17059,8.8,6.1,12.3
2011,17061,8.9,6.3,12.3
2011,17063,9.2,6.7,12.6
2011,17065,8.6,6.1,12
2011,17067,8.8,6.2,12
2011,17069,9.5,6.5,13.3
2011,17071,8.8,6.1,12.2
2011,17073,8.3,6,11
2011,17075,9,6.5,12
2011,17077,9.3,6.8,12.5
2011,17079,9,6.4,12.6
2011,17081,9.2,6.7,12.3
2011,17083,8.7,6.3,11.7
2011,17085,8.7,6.2,11.8
2011,17087,8.6,5.9,11.8
2011,17089,8.2,6.6,10
2011,17091,7.9,5.9,10.5
2011,17093,7.7,5.6,10.4
2011,17095,8.2,6,11.1
2011,17097,7.4,6.1,9
2011,17099,8.6,6.5,11.2
2011,17101,10.5,7.6,14.3
2011,17103,9,6.4,12
2011,17105,9.1,6.3,12.4
2011,17107,8.8,6.3,12
2011,17115,9.6,7.5,12.1
2011,17117,9.7,7.2,12.8
2011,17119,10.7,8.8,12.8
2011,17121,7.9,5.9,10.5
2011,17123,9.1,6.3,12.5
2011,17125,8.7,6.2,11.9
2011,17127,10,7.1,13.5
2011,17109,9.2,6.6,12.5
2011,17111,8,6.2,9.9
2011,17113,8.8,6.6,11.4
2011,17129,8.6,6.1,11.7
2011,17131,8.5,5.9,11.6
2011,17133,9.4,6.8,12.5
2011,17135,8.2,5.9,11
2011,17137,9.8,7.1,13.2
2011,17139,8.5,5.9,11.8
2011,17141,9.2,6.6,12.5
2011,17143,7.7,5.9,9.8
2011,17145,9,6.3,12.6
2011,17147,9.3,6.6,12.8
2011,17149,9,6.3,12.2
2011,17151,8.8,6.1,12.2
2011,17153,10.6,7.7,14
2011,17155,8.4,5.9,11.6
2011,17157,8.6,6.3,11.3
2011,17159,8.1,5.7,11.1
2011,17161,10,7.8,12.7
2011,17165,9.1,6.4,12.6
2011,17167,9.8,7.9,12
2011,17169,8.9,6.1,12.2
2011,17171,8.3,5.7,11.5
2011,17173,8,5.6,11
2011,17163,10.8,8.9,12.8
2011,17175,8.6,6,12
2011,17177,9.8,7,13.1
2011,17179,8.3,6.2,10.9
2011,17181,9,6.3,12.5
2011,17183,10.5,8,13.2
2011,17185,9.4,6.5,13
2011,17187,8.7,6.1,12.3
2011,17189,9,6.4,12.4
2011,17191,8.9,6.2,12.5
2011,17193,8.1,5.6,11.2
2011,17195,8.5,6.2,11.3
2011,17197,9.3,7.7,11
2011,17199,9,6.4,12.2
2011,17201,9.7,7.8,12.1
2011,17203,8.8,6.2,12.1
2011,18001,8.9,6.6,11.7
2011,18003,9.7,8.5,11
2011,18005,9.6,7.3,12.1
2011,18007,10.8,7.7,14.7
2011,18009,10.4,7.9,13.6
2011,18011,8.3,6.3,10.8
2011,18013,9.4,6.8,12.7
2011,18015,9.2,6.8,12.1
2011,18017,8.3,6.4,10.7
2011,18019,12,9.6,14.8
2011,18021,9.9,7.4,13
2011,18023,11.5,8.7,15.2
2011,18025,11.6,8.7,15.1
2011,18027,10.6,7.9,13.8
2011,18029,9.9,7.5,12.8
2011,18031,11,8.2,14.4
2011,18033,9.1,6.8,11.6
2011,18035,11.1,9,13.4
2011,18037,8.8,6.7,11.5
2011,18039,8.7,7.3,10.4
2011,18041,11.3,8.4,14.8
2011,18043,8.9,6.7,11.4
2011,18045,11,8.5,14.1
2011,18047,10.8,8,13.8
2011,18049,9.7,7.5,12.3
2011,18051,9.9,7.6,12.7
2011,18053,12.1,9.7,14.9
2011,18055,12.6,9.5,16.2
2011,18057,7.8,6.4,9.4
2011,18059,9.2,7,11.8
2011,18061,9.2,6.9,12.2
2011,18063,8.7,6.9,10.9
2011,18065,9.1,6.9,11.7
2011,18067,10.7,8.5,13.2
2011,18069,11.8,9.1,15.1
2011,18071,10.6,8.2,13.6
2011,18073,10.2,7.5,13.4
2011,18075,11.1,8.4,14.1
2011,18077,9.8,7.3,12.6
2011,18079,10.2,7.4,13.5
2011,18081,9.7,7.7,11.9
2011,18083,8.8,6.5,11.5
2011,18085,8.7,6.8,11
2011,18087,9.8,7.6,12.4
2011,18089,11.8,10.6,13
2011,18091,8.9,7.2,10.9
2011,18093,13.4,10.5,16.7
2011,18095,11,9,13.2
2011,18097,10.9,10.1,11.8
2011,18099,9.5,7.3,12.2
2011,18101,9.5,7,12.6
2011,18103,9.9,7.6,12.9
2011,18105,9.5,7.6,11.6
2011,18107,10.3,7.9,13.2
2011,18109,9.6,7.2,12.4
2011,18111,9.9,7.2,13.4
2011,18113,9.8,7.6,12.4
2011,18115,9.9,7.1,13.5
2011,18117,10.1,7.6,12.9
2011,18119,10.4,7.5,13.6
2011,18121,10.1,7.7,13.1
2011,18123,9.4,7.3,12
2011,18125,10.9,7.8,14.8
2011,18127,8.1,6.5,10
2011,18129,9.4,6.9,12.3
2011,18131,11.5,8.7,14.8
2011,18133,10.9,8.1,14.2
2011,18135,11.6,9.2,14.4
2011,18137,8.6,6.6,10.9
2011,18139,10.1,7.8,12.9
2011,18143,10.7,8,14
2011,18145,9.9,7.4,12.8
2011,18147,8.9,6.8,11.5
2011,18141,8.8,7.5,10.1
2011,18149,9,6.9,11.6
2011,18151,10.3,7.8,13.2
2011,18153,10.9,8.1,14.3
2011,18155,11.6,8.6,15.1
2011,18157,9.5,7.8,11.6
2011,18159,10.2,7.4,13.9
2011,18161,9.9,7.3,13.1
2011,18163,11.7,9.7,13.8
2011,18165,11,8.1,14.3
2011,18167,9.1,7.3,11.3
2011,18169,11.3,8.6,14.6
2011,18171,9.6,7,12.8
2011,18173,9.4,7.3,11.9
2011,18175,9.4,6.8,12.5
2011,18177,8.7,6.8,10.9
2011,18179,9.3,6.9,12.2
2011,18181,9.4,7.3,11.8
2011,18183,8.7,6.4,11.3
2011,19001,8.7,6.2,11.6
2011,19003,7.3,5.1,10.2
2011,19005,7,5.1,9.5
2011,19007,7.6,5.5,10.2
2011,19009,8.2,6,11
2011,19011,8.3,6.1,11
2011,19013,9.2,7.8,10.6
2011,19015,8,6,10.5
2011,19017,8.2,6.1,10.8
2011,19019,8.8,6.6,11.7
2011,19021,8.9,7,11.2
2011,19023,7.6,5.5,10.1
2011,19025,8.4,6.2,11.3
2011,19027,7.4,5.6,9.5
2011,19029,6.8,4.8,9
2011,19031,8.9,6.7,11.5
2011,19033,9.2,7.1,11.6
2011,19035,7.8,5.6,10.5
2011,19037,7.2,5.1,9.9
2011,19039,7.7,5.5,10.3
2011,19041,7.1,5.2,9.5
2011,19043,6.5,4.7,8.7
2011,19045,9.3,7.2,11.8
2011,19047,7.6,5.7,9.7
2011,19049,8.4,6.7,10.4
2011,19051,9.1,6.4,12.3
2011,19053,8,5.8,10.7
2011,19055,8,5.8,10.6
2011,19057,10.5,8.5,12.8
2011,19059,6.8,5,9.1
2011,19061,8.4,6.8,10.2
2011,19063,7.6,5.4,10.3
2011,19065,8.5,6.2,11.2
2011,19067,8.8,6.4,11.6
2011,19069,7.8,5.5,10.8
2011,19071,7.7,5.5,10.4
2011,19073,7.5,5.4,10.1
2011,19075,8.3,6.1,11.3
2011,19077,7.2,5.3,9.7
2011,19079,8.6,6.3,11.4
2011,19081,7.8,5.7,10.5
2011,19083,7.6,5.5,10.1
2011,19085,7.3,5.3,9.7
2011,19087,9.3,7.1,11.9
2011,19089,8.1,5.9,10.9
2011,19091,8.1,5.8,11
2011,19093,8.1,5.8,10.8
2011,19095,7.7,5.6,10.4
2011,19097,9,6.7,12
2011,19099,9.1,7.1,11.4
2011,19101,8.8,6.6,11.5
2011,19103,6.4,5.2,7.6
2011,19105,7.7,5.6,10.1
2011,19107,8,5.6,10.8
2011,19109,8.5,6.3,11.1
2011,19111,8.3,6.3,10.6
2011,19113,8.4,7.4,9.6
2011,19115,8.8,6.3,11.8
2011,19117,8,5.7,10.8
2011,19119,7.5,5.4,10.2
2011,19121,8.2,5.9,10.9
2011,19123,8.1,5.9,10.8
2011,19125,7.6,5.7,9.8
2011,19127,8.5,6.6,10.8
2011,19129,7.7,5.5,10.3
2011,19131,7.6,5.5,10.2
2011,19133,7.9,5.6,10.7
2011,19135,8.5,6.1,11.7
2011,19137,7.8,5.5,10.5
2011,19139,8.7,6.8,10.6
2011,19141,7.8,5.8,10.4
2011,19143,7.7,5.3,10.6
2011,19145,9.3,6.9,12.4
2011,19147,8.6,6.1,11.6
2011,19149,7.8,5.7,10.3
2011,19151,9.6,6.9,12.9
2011,19153,7.8,6.9,8.6
2011,19155,9.4,7.8,11.2
2011,19157,7.5,5.5,9.9
2011,19159,7.8,5.5,10.7
2011,19161,7.3,5.2,10
2011,19163,8,6.8,9.3
2011,19165,8.3,6,11
2011,19167,6.7,5,8.6
2011,19169,6.3,5,7.8
2011,19171,9.1,6.7,11.9
2011,19173,8.2,5.9,11.2
2011,19175,10.4,7.6,13.9
2011,19177,8.5,6.1,11.5
2011,19179,9.7,7.6,12.2
2011,19181,8.2,6.3,10.6
2011,19183,8.3,6.2,10.9
2011,19185,8.6,6.1,11.7
2011,19187,8.8,6.7,11.1
2011,19189,8.1,5.9,10.9
2011,19191,6.6,4.9,8.7
2011,19193,8.8,7.3,10.4
2011,19195,8.5,6.1,11.4
2011,19197,7.3,5.2,10
2011,20001,9,7,11.4
2011,20003,7.5,5.6,9.8
2011,20005,9.2,7.2,11.5
2011,20007,8.4,6.2,11.1
2011,20009,8.8,7,10.8
2011,20011,8.6,6.6,10.9
2011,20013,10.5,8.3,13.1
2011,20015,8.5,7.2,10
2011,20017,8.3,6,11.1
2011,20019,8.4,6.1,11.3
2011,20021,10.7,8.5,13.2
2011,20023,8.7,6.2,11.7
2011,20025,9.3,6.7,12.7
2011,20027,8.3,6.1,10.8
2011,20029,10,7.7,12.8
2011,20031,7.5,5.7,9.8
2011,20033,8.9,6.3,12.2
2011,20035,10.4,8.5,12.6
2011,20037,9.9,8.1,12
2011,20039,9.4,6.7,12.6
2011,20041,8.9,7,11.2
2011,20043,8.3,6.1,11.1
2011,20045,7.1,6,8.1
2011,20047,8.8,6.4,12.1
2011,20049,9.9,7.3,13.1
2011,20051,8.1,6.3,10.1
2011,20053,8.8,6.6,11.5
2011,20055,9.3,7.4,11.5
2011,20057,9.6,7.7,12.1
2011,20059,10.9,8.9,13.3
2011,20061,9.4,7.6,11.6
2011,20063,10,7.3,13.4
2011,20065,8.3,6.1,11.3
2011,20067,9.3,6.8,12.3
2011,20069,8.3,5.9,11.1
2011,20071,8.3,5.9,11.5
2011,20073,8.4,6.3,11
2011,20075,8.4,5.9,11.4
2011,20077,8.9,6.6,11.6
2011,20079,8.2,6.6,10
2011,20081,8.3,6,11.4
2011,20083,8.4,6,11.7
2011,20085,9.5,7.4,11.7
2011,20087,8.2,6.5,10.3
2011,20089,10.1,7.3,13.6
2011,20091,6.8,6.3,7.3
2011,20093,9.9,7.2,13.8
2011,20095,9.4,7,12.3
2011,20097,8.1,5.8,11
2011,20099,10.2,8.1,12.5
2011,20101,9.2,6.6,12.5
2011,20103,8.7,7.4,10.2
2011,20105,8.3,5.9,11
2011,20107,8.8,6.7,11.2
2011,20109,10.4,7.6,13.9
2011,20111,9.1,7.3,11
2011,20115,7.5,5.6,9.7
2011,20117,9.1,7,11.5
2011,20113,7.6,6.1,9.3
2011,20119,9.4,6.8,12.4
2011,20121,8.2,6.6,10.1
2011,20123,8.3,6.2,10.7
2011,20125,11.8,9.8,14.1
2011,20127,7.3,5.3,9.6
2011,20129,8.5,6.2,11.7
2011,20131,8.4,6.5,10.7
2011,20133,10.2,7.8,13
2011,20135,8.4,6.1,11.2
2011,20137,8.6,6.4,11.2
2011,20139,10.6,8.3,13.1
2011,20141,8.8,6.4,11.8
2011,20143,9.1,6.7,11.8
2011,20145,8.6,6.4,11.2
2011,20147,9.3,6.9,12.2
2011,20149,11.4,9.3,13.9
2011,20151,7.9,5.9,10.3
2011,20153,9,6.3,12.2
2011,20155,9.7,8.2,11.2
2011,20157,8.1,6,10.6
2011,20159,9.9,7.6,12.7
2011,20161,8.1,6.7,9.7
2011,20163,8.9,6.5,11.8
2011,20165,7.7,5.5,10.5
2011,20167,10.1,7.6,13.3
2011,20169,9.8,8.1,11.7
2011,20171,7.7,5.5,10.4
2011,20173,9.5,8.9,10.2
2011,20175,9.2,7.1,11.9
2011,20177,9,8.1,10
2011,20179,8.1,5.7,11.1
2011,20181,9.2,6.9,12.1
2011,20183,8.2,5.9,11
2011,20185,8,5.9,10.6
2011,20187,8.7,6.2,11.8
2011,20189,9.5,6.9,12.5
2011,20191,11.3,9.3,13.8
2011,20193,7.8,5.7,10.3
2011,20195,7.7,5.5,10.5
2011,20197,8.5,6.4,11
2011,20199,8.7,6.1,11.8
2011,20201,8.3,6,10.9
2011,20203,8.4,6.1,11.2
2011,20205,9.1,7,11.7
2011,20207,9.1,6.6,12.3
2011,20209,12.9,11.8,14.1
2011,21001,10.8,8.2,13.9
2011,21003,10.5,7.8,13.7
2011,21005,11.3,8.4,14.8
2011,21007,11.7,8.6,15.2
2011,21009,11.7,9.4,14.3
2011,21011,10.9,8.6,13.4
2011,21013,12.5,9.9,15.7
2011,21015,10.6,8.7,12.7
2011,21017,11.1,8.1,14.8
2011,21019,12.8,10.8,15.3
2011,21021,10.1,7.6,13.1
2011,21023,11.1,8.7,14
2011,21025,13.6,10.6,16.8
2011,21027,12.3,9.5,15.8
2011,21029,11.2,8.6,14.2
2011,21031,11.4,8.3,15.1
2011,21033,10.4,8,13.2
2011,21035,10,8,12.3
2011,21037,9.7,8,11.8
2011,21039,10.2,7.4,13.6
2011,21041,12.8,9.4,16.8
2011,21043,13.3,10.7,16.1
2011,21045,9.9,7.4,12.7
2011,21047,11.3,9.4,13.6
2011,21049,10,7.3,13
2011,21051,12.8,9.8,16.1
2011,21053,9.2,6.6,12.2
2011,21055,10.9,8,14.4
2011,21057,10.6,7.7,13.8
2011,21059,9.1,7.6,10.7
2011,21061,11.9,8.9,15.6
2011,21063,10,7.4,12.9
2011,21065,11.8,8.7,15.6
2011,21067,9.9,8.5,11.4
2011,21069,10.9,9,13.1
2011,21071,15.3,12.9,17.9
2011,21073,10,7.8,12.7
2011,21075,10.5,7.9,13.5
2011,21077,10.3,7.4,14
2011,21079,11,7.9,14.6
2011,21081,10.9,8.3,14
2011,21083,10,7.9,12.3
2011,21085,11,8.4,13.9
2011,21087,10.4,7.7,13.6
2011,21089,12.6,10.5,14.9
2011,21091,10.2,7.6,13.5
2011,21093,11.7,10,13.7
2011,21095,13,10.3,15.9
2011,21097,10.9,8,14.2
2011,21099,11.9,9.2,15.1
2011,21101,9.7,7.8,11.7
2011,21103,9.9,7.3,13.1
2011,21105,10.5,7.7,14
2011,21107,10.9,8.9,13.4
2011,21109,10.7,8,13.9
2011,21111,10.8,9.9,11.8
2011,21113,9.9,7.4,13
2011,21115,12.8,10.2,15.7
2011,21117,9.9,8.3,11.7
2011,21119,12.4,9.6,15.4
2011,21121,13.3,10.5,16.5
2011,21123,11.8,8.6,15.4
2011,21125,11.3,9.1,13.6
2011,21127,14,11.2,17.3
2011,21129,11.6,8.8,15
2011,21131,13.7,10.9,17.1
2011,21133,15.5,12.9,18.6
2011,21135,10.8,8.9,13.1
2011,21137,11.2,8.4,14.7
2011,21139,11,8,14.5
2011,21141,11.1,8.6,14.2
2011,21143,10.7,7.8,14.1
2011,21151,10,7.6,12.6
2011,21153,12.6,9.6,16.3
2011,21155,10.4,7.9,13.2
2011,21157,8.9,6.9,11.2
2011,21159,11.7,8.9,15.2
2011,21161,12.6,10.4,14.9
2011,21145,8.5,6.9,10.2
2011,21147,13.5,10.4,17.1
2011,21149,11.5,8.6,15.2
2011,21163,10.4,8,13
2011,21165,11,8.6,13.7
2011,21167,9,6.5,12.1
2011,21169,11.3,8.5,14.6
2011,21171,10.4,7.5,13.8
2011,21173,11,8.9,13.3
2011,21175,14.2,11.6,17
2011,21177,10.6,8.4,13.3
2011,21179,8,6.2,10
2011,21181,11.1,7.9,15
2011,21183,12.7,10,15.7
2011,21185,9.3,7,12
2011,21187,10.1,7.4,13.8
2011,21189,12.2,8.9,15.9
2011,21191,12.3,9.1,16.1
2011,21193,13.3,10.9,15.9
2011,21195,13.5,11.7,15.7
2011,21197,10.3,7.3,14.2
2011,21199,11.3,9.4,13.4
2011,21201,11.2,8,15.2
2011,21203,12.8,9.8,16.5
2011,21205,12.1,10,14.4
2011,21207,9.4,7.1,12.1
2011,21209,10.2,7.7,13.2
2011,21211,10.5,7.9,13.7
2011,21213,11,8.1,14.3
2011,21215,9.4,6.7,12.6
2011,21217,11.1,8.7,14.1
2011,21219,9.8,7.4,12.7
2011,21221,9.4,7.2,12.2
2011,21223,10.2,7.2,14.1
2011,21225,10.3,7.8,13.1
2011,21227,8.6,7.1,10.3
2011,21229,12.6,9.5,16.5
2011,21231,10.1,7.6,13.1
2011,21233,11.4,8.7,14.6
2011,21235,11.7,9.3,14.5
2011,21237,9.5,7.2,12.4
2011,21239,10.1,7.6,13.5
2011,22001,10.6,8.6,13
2011,22003,10.8,8.4,13.8
2011,22005,10.4,8.4,12.5
2011,22007,10.6,8.4,13.2
2011,22009,13.3,11.1,16
2011,22011,12.1,9.7,15
2011,22013,11.8,9.6,14.6
2011,22015,11.1,9.1,13.3
2011,22017,11.6,10.1,13.2
2011,22019,11.8,10.3,13.5
2011,22021,11.6,8.7,14.9
2011,22023,10.5,7.7,13.8
2011,22025,10.2,8.1,12.7
2011,22027,13.6,10.6,17.1
2011,22029,13.3,10.9,16
2011,22031,12.1,9.5,15.2
2011,22033,11.1,10,12.3
2011,22035,16.2,13.5,19.2
2011,22037,13.7,10.7,17.3
2011,22039,11.5,9,14.5
2011,22041,12.6,10.7,14.9
2011,22043,12.6,9.7,16.1
2011,22045,11.2,9.1,13.4
2011,22047,12.2,9.6,15.3
2011,22049,10.7,8.3,13.7
2011,22053,11.2,9.2,13.6
2011,22051,11.2,10,12.6
2011,22055,7.9,6.7,9.2
2011,22057,9.8,8.2,11.7
2011,22059,10.9,8.3,14
2011,22061,10.7,8.6,13.1
2011,22063,12,10,14.1
2011,22065,10.8,8.8,13
2011,22067,15.9,13.4,18.6
2011,22069,12,9.5,14.7
2011,22071,12,10.7,13.4
2011,22073,11.4,9.8,13.1
2011,22075,10.3,8.2,12.9
2011,22077,12.4,9.5,15.9
2011,22079,12.5,10.9,14.2
2011,22081,11,9.2,13
2011,22083,11.3,9.4,13.5
2011,22085,12.6,9.8,15.9
2011,22087,11.7,9.6,14.1
2011,22089,10.4,8.4,12.6
2011,22091,13.8,11.5,16.3
2011,22093,12.5,9.8,15.8
2011,22095,12.4,10.1,15.1
2011,22097,13.1,10.9,15.6
2011,22099,12,9.5,14.8
2011,22101,13,10.8,15.3
2011,22103,9.2,7.9,10.7
2011,22105,11.9,10,14
2011,22107,12.1,9.7,14.9
2011,22109,12.4,10.5,14.5
2011,22111,12.8,10,16.1
2011,22113,10.8,9.1,12.7
2011,22115,12.7,10.1,15.6
2011,22117,14.5,12.1,17.3
2011,22119,11.8,9.5,14.4
2011,22121,14,10.9,17.7
2011,22123,14.2,11.7,16.8
2011,22125,12.5,9.4,16.1
2011,22127,11.8,9.2,15
2011,23001,9.4,8.3,10.5
2011,23003,11.8,10.5,13.3
2011,23005,6.8,6.2,7.4
2011,23007,7.5,6.3,8.7
2011,23009,7.4,6.3,8.5
2011,23011,8.7,7.7,9.7
2011,23013,7.4,6.4,8.5
2011,23015,7,6,8.2
2011,23017,8.4,7.2,9.7
2011,23019,9.6,8.7,10.5
2011,23021,9.7,8,11.5
2011,23023,7.7,6.5,9
2011,23025,9.4,8,10.9
2011,23027,8.4,7.3,9.5
2011,23029,8.9,7.8,10.2
2011,23031,8.1,7.4,8.9
2011,24001,9.9,8.4,11.5
2011,24003,9.2,8.2,10.3
2011,24510,12.7,11.5,14
2011,24005,9.1,8.3,10
2011,24009,8.7,7.4,10.2
2011,24011,9.5,7.9,11.3
2011,24013,7.4,6.2,8.8
2011,24015,9.4,8,11
2011,24017,10.2,8.9,11.5
2011,24019,12.5,10.6,14.5
2011,24021,8.2,7.3,9.2
2011,24023,9.4,7.9,11.1
2011,24025,8.6,7.4,9.9
2011,24027,7.8,6.7,9
2011,24029,8.3,6.7,9.9
2011,24031,6.7,6,7.4
2011,24033,11.8,10.8,12.9
2011,24035,8,6.7,9.3
2011,24039,10.8,8.9,13
2011,24037,9,7.7,10.4
2011,24041,7.6,6.5,9
2011,24043,10.7,9.4,12.1
2011,24045,10.3,8.9,11.9
2011,24047,10.2,8.4,12.2
2011,25001,6.3,5.3,7.3
2011,25003,6.8,5.6,8
2011,25005,9.4,8.9,10
2011,25007,5.7,4.2,7.6
2011,25009,8.4,7.8,9
2011,25011,7,5.7,8.6
2011,25013,9.3,8.7,10
2011,25015,5.9,5,7
2011,25017,8.1,7.7,8.5
2011,25019,6.7,4.8,9
2011,25021,6.9,6.3,7.5
2011,25023,8.7,8,9.4
2011,25025,8.9,8.3,9.5
2011,25027,8.1,7.5,8.7
2011,26001,10,7.3,13.4
2011,26003,8.6,6.4,11.3
2011,26005,8.1,6.4,10.1
2011,26007,9.3,6.9,12.2
2011,26009,8.3,6.1,10.9
2011,26011,9,6.5,12.4
2011,26013,10.1,7.6,13.2
2011,26015,8.8,6.6,11.3
2011,26017,9.3,7.2,11.9
2011,26019,8.5,6.1,11.1
2011,26021,11.4,9.7,13.3
2011,26023,9.8,7.3,12.5
2011,26025,10.9,8.7,13.4
2011,26027,9.8,7.5,12.5
2011,26029,8.7,6.4,11.4
2011,26031,8.7,6.8,10.9
2011,26033,10.8,8.9,13.1
2011,26035,9,6.6,11.8
2011,26037,8.7,6.8,11.1
2011,26039,8.7,6.1,11.9
2011,26041,9.4,7.4,11.7
2011,26043,9.4,6.9,12.6
2011,26045,9.3,7.4,11.6
2011,26047,7.9,6.3,9.8
2011,26049,11.7,10.4,13.3
2011,26051,10.1,7.6,13.3
2011,26053,8.8,6.4,11.7
2011,26055,8.2,6.2,10.4
2011,26057,9.5,7,12.5
2011,26059,9.4,7.1,12.2
2011,26061,8.6,6.4,11.4
2011,26063,8.3,6,11.2
2011,26065,8.4,7,10
2011,26067,9.6,7.3,12.4
2011,26069,9.8,7.3,12.9
2011,26071,9,6.5,12.2
2011,26073,8.9,7.2,11
2011,26075,9.7,7.9,11.9
2011,26077,8.7,7.3,10.3
2011,26079,10.1,7.2,13.8
2011,26081,9.5,8.3,10.7
2011,26083,9.1,6.3,12.5
2011,26085,9.8,7.1,13
2011,26087,8.1,6.2,10.3
2011,26089,7.7,5.7,10.1
2011,26091,10,7.9,12.2
2011,26093,7.5,5.9,9.3
2011,26095,10.9,8.2,14.1
2011,26097,10,7.7,12.6
2011,26099,9.8,8.6,11.1
2011,26101,9.2,6.9,12.1
2011,26103,9.3,7.5,11.1
2011,26105,10.3,7.7,13.7
2011,26107,9.1,6.8,12.1
2011,26109,10.3,7.6,13.4
2011,26111,8.7,6.7,10.9
2011,26113,9.2,6.6,12.6
2011,26115,9.4,7.5,11.6
2011,26117,7.9,6.1,10.2
2011,26119,10.1,7.2,13.7
2011,26121,12,10,14
2011,26123,10.5,8.1,13.3
2011,26125,7.9,7.1,8.7
2011,26127,10.1,7.4,13.4
2011,26129,9.9,7.2,13.2
2011,26131,9.4,6.9,12.8
2011,26133,10,7.2,13.3
2011,26135,10.7,7.6,14.5
2011,26137,9.8,7.1,13.1
2011,26139,8,6.6,9.5
2011,26141,9.6,6.9,13
2011,26143,11.1,8.2,14.7
2011,26145,9.8,8.2,11.5
2011,26151,8.2,6.1,10.8
2011,26153,8.7,6.4,11.4
2011,26155,8.5,6.4,10.9
2011,26147,8.6,6.8,10.7
2011,26149,8.2,6.2,10.7
2011,26157,9.6,7.2,12.5
2011,26159,10.8,8.6,13.4
