county_fips,year,adult_smoking_percent,adult_obesity_percent,physical_inactivity_percent,food_environment_index
18033,2010,21.7,30.1,NA,NA
18035,2010,23.2,31.3,NA,NA
18037,2010,19.8,27.1,NA,NA
18039,2010,23,28.6,NA,NA
18041,2010,26.2,28.8,NA,NA
18043,2010,28.2,29.1,NA,NA
18045,2010,28.1,28.9,NA,NA
18047,2010,26,28.6,NA,NA
18049,2010,26.3,28.4,NA,NA
18051,2010,24.3,28.2,NA,NA
18053,2010,26.4,30.1,NA,NA
18055,2010,26.6,28.6,NA,NA
18057,2010,15.4,24.7,NA,NA
18059,2010,22.4,28.3,NA,NA
18061,2010,23.3,29,NA,NA
18063,2010,23,27.6,NA,NA
18065,2010,28,30.2,NA,NA
18067,2010,23.1,28.3,NA,NA
18069,2010,26,30.4,NA,NA
18071,2010,27.4,30.2,NA,NA
18073,2010,NA,28.6,NA,NA
18075,2010,21.3,30.6,NA,NA
18077,2010,30.4,31.3,NA,NA
18079,2010,33.6,29.7,NA,NA
18081,2010,27,27.6,NA,NA
18083,2010,30.6,28.5,NA,NA
18085,2010,27,28.9,NA,NA
18087,2010,26.8,27.8,NA,NA
18089,2010,28,32.3,NA,NA
18091,2010,25.6,29.5,NA,NA
18093,2010,24.9,29.2,NA,NA
18095,2010,31.2,30.4,NA,NA
18097,2010,26.3,28.5,NA,NA
18099,2010,23.8,28.3,NA,NA
18101,2010,23,29.2,NA,NA
18103,2010,33.1,27.6,NA,NA
18105,2010,22.3,26.1,NA,NA
18107,2010,29.9,29.6,NA,NA
18109,2010,26.7,29.2,NA,NA
18111,2010,NA,28.8,NA,NA
18113,2010,24.1,29.8,NA,NA
18115,2010,NA,28.3,NA,NA
18117,2010,34.3,29.5,NA,NA
18119,2010,35.4,29.6,NA,NA
18121,2010,NA,28.6,NA,NA
18123,2010,27.1,28.5,NA,NA
18125,2010,16.3,29.6,NA,NA
18127,2010,25.9,28.6,NA,NA
18129,2010,25,29,NA,NA
18131,2010,26.1,29.1,NA,NA
18133,2010,25.7,28.1,NA,NA
18135,2010,22.3,28.6,NA,NA
18137,2010,27.3,28.1,NA,NA
18139,2010,23.5,29.2,NA,NA
18141,2010,24,29.5,NA,NA
18143,2010,25.6,28.9,NA,NA
18145,2010,29.6,29.9,NA,NA
18147,2010,25.3,29,NA,NA
18149,2010,35.1,28.8,NA,NA
18151,2010,29.1,29.2,NA,NA
18153,2010,33.7,27.9,NA,NA
18155,2010,NA,28.8,NA,NA
18157,2010,21.8,27.6,NA,NA
18159,2010,12.4,28.9,NA,NA
18161,2010,NA,29,NA,NA
18163,2010,28,27.3,NA,NA
18165,2010,NA,30.5,NA,NA
18167,2010,26.2,30.9,NA,NA
18169,2010,30.1,29,NA,NA
18171,2010,21.7,29.9,NA,NA
18173,2010,19.1,28.9,NA,NA
18175,2010,43.3,28.3,NA,NA
18177,2010,31.7,27.6,NA,NA
18179,2010,20.8,29.7,NA,NA
18181,2010,21.8,29.1,NA,NA
18183,2010,22.6,29.2,NA,NA
19001,2010,24.4,28.1,NA,NA
19003,2010,21,28.5,NA,NA
19005,2010,27.6,27.3,NA,NA
19007,2010,28,27.7,NA,NA
19009,2010,NA,28.8,NA,NA
19011,2010,22.9,27.9,NA,NA
19013,2010,20.4,26.6,NA,NA
19015,2010,25.4,30.3,NA,NA
19017,2010,17.9,27.1,NA,NA
19019,2010,22.2,27.5,NA,NA
19021,2010,17.7,28.2,NA,NA
19023,2010,12.7,26.7,NA,NA
19025,2010,20,29.1,NA,NA
19027,2010,22,26.4,NA,NA
19029,2010,21,27.7,NA,NA
19031,2010,23.5,27.6,NA,NA
19033,2010,19.6,26.1,NA,NA
19035,2010,13.4,27.4,NA,NA
19037,2010,26.5,27.3,NA,NA
19039,2010,26.4,26.7,NA,NA
19041,2010,21.6,28.5,NA,NA
19043,2010,15.6,28.4,NA,NA
19045,2010,25.4,27.9,NA,NA
19047,2010,20.4,28.6,NA,NA
19049,2010,14,28,NA,NA
19051,2010,NA,26.7,NA,NA
19053,2010,21.1,26,NA,NA
19055,2010,21.2,27.8,NA,NA
19057,2010,18,30,NA,NA
19059,2010,18.3,27.2,NA,NA
19061,2010,14.3,27.3,NA,NA
19063,2010,19.1,28.7,NA,NA
19065,2010,26.4,28.2,NA,NA
19067,2010,23.1,28.4,NA,NA
19069,2010,15.9,27.8,NA,NA
19071,2010,25,29.2,NA,NA
19073,2010,NA,28.7,NA,NA
19075,2010,13.9,27.4,NA,NA
19077,2010,14.1,27.6,NA,NA
19079,2010,25.5,28.3,NA,NA
19081,2010,24.9,28.9,NA,NA
19083,2010,24.5,27.9,NA,NA
19085,2010,26.6,28,NA,NA
19087,2010,12.7,28,NA,NA
19089,2010,13.7,27.1,NA,NA
19091,2010,16.8,27.9,NA,NA
19093,2010,21.2,27.7,NA,NA
19095,2010,16.9,29.4,NA,NA
19097,2010,14.1,28,NA,NA
19099,2010,20.8,30,NA,NA
19101,2010,NA,28.1,NA,NA
19103,2010,17,22.1,NA,NA
19105,2010,22.2,27,NA,NA
19107,2010,17.2,26.9,NA,NA
19109,2010,19.9,26.9,NA,NA
19111,2010,25.2,28.2,NA,NA
19113,2010,18.3,28.6,NA,NA
19115,2010,27.4,28.8,NA,NA
19117,2010,NA,28.5,NA,NA
19119,2010,19.5,26.2,NA,NA
19121,2010,18.1,28.2,NA,NA
19123,2010,20,27.7,NA,NA
19125,2010,23.9,27.8,NA,NA
19127,2010,22.7,28.3,NA,NA
19129,2010,30.3,28.2,NA,NA
19131,2010,16.4,27.7,NA,NA
19133,2010,18.1,27,NA,NA
19135,2010,22.9,27.4,NA,NA
19137,2010,25,27.8,NA,NA
19139,2010,21.2,27.9,NA,NA
19141,2010,25,27.2,NA,NA
19143,2010,NA,27.1,NA,NA
19145,2010,28.2,28.8,NA,NA
19147,2010,20.4,27.3,NA,NA
19149,2010,21.3,28.3,NA,NA
19151,2010,19.2,28.3,NA,NA
19153,2010,22.4,25.8,NA,NA
19155,2010,27.1,29.7,NA,NA
19157,2010,23.6,27.5,NA,NA
19159,2010,8.5,27.1,NA,NA
19161,2010,22.4,28.6,NA,NA
19163,2010,22.1,26.3,NA,NA
19165,2010,15.4,27.3,NA,NA
19167,2010,15.9,24.5,NA,NA
19169,2010,15,26.2,NA,NA
19171,2010,20.7,28.1,NA,NA
19173,2010,25,27.7,NA,NA
19175,2010,25.3,26.4,NA,NA
19177,2010,NA,27.3,NA,NA
19179,2010,25,27.1,NA,NA
19181,2010,19,30.6,NA,NA
19183,2010,17.3,28.3,NA,NA
19185,2010,NA,28,NA,NA
19187,2010,23,28,NA,NA
19189,2010,17.4,27,NA,NA
19191,2010,13.5,27.3,NA,NA
19193,2010,26.5,28.9,NA,NA
19195,2010,20.2,28.6,NA,NA
19197,2010,22.7,26.5,NA,NA
20001,2010,23.4,31.3,NA,NA
20003,2010,19.8,28.1,NA,NA
20005,2010,25,30,NA,NA
20007,2010,15.9,29.2,NA,NA
20009,2010,19.7,30.3,NA,NA
20011,2010,23.7,28.7,NA,NA
20013,2010,21,29.8,NA,NA
20015,2010,20.2,28.5,NA,NA
20017,2010,NA,29.7,NA,NA
20019,2010,NA,28.8,NA,NA
20021,2010,21.1,29.4,NA,NA
20023,2010,14.7,28,NA,NA
20025,2010,NA,28.6,NA,NA
20027,2010,17.1,29.6,NA,NA
20029,2010,14.8,28.3,NA,NA
20031,2010,15.8,29.2,NA,NA
20033,2010,10,28.5,NA,NA
20035,2010,21.2,30.1,NA,NA
20037,2010,22.9,29.8,NA,NA
20039,2010,25,29.1,NA,NA
20041,2010,23.4,29.1,NA,NA
20043,2010,22.3,28.9,NA,NA
20045,2010,17.8,25.2,NA,NA
20047,2010,NA,28.6,NA,NA
20049,2010,17.9,28.9,NA,NA
20051,2010,19.5,28.8,NA,NA
20053,2010,13.8,28.7,NA,NA
20055,2010,21.4,29.8,NA,NA
20057,2010,14.3,29,NA,NA
20059,2010,21.7,30.3,NA,NA
20061,2010,25.4,28.1,NA,NA
20063,2010,14.8,28.3,NA,NA
20065,2010,20.5,28.1,NA,NA
20067,2010,24,30,NA,NA
20069,2010,16.5,29.5,NA,NA
20071,2010,NA,30.1,NA,NA
20073,2010,18.8,28.5,NA,NA
20075,2010,NA,29.4,NA,NA
20077,2010,24.9,29.3,NA,NA
20079,2010,12,27.9,NA,NA
20081,2010,NA,29.2,NA,NA
20083,2010,0.5,30.3,NA,NA
20085,2010,24.5,28.1,NA,NA
20087,2010,19.1,29.9,NA,NA
20089,2010,10.4,28.7,NA,NA
20091,2010,15.6,23,NA,NA
20093,2010,NA,29.5,NA,NA
20095,2010,17.6,28.9,NA,NA
20097,2010,10.3,28.5,NA,NA
20099,2010,19.9,30.8,NA,NA
20101,2010,NA,29,NA,NA
20103,2010,20.6,27.8,NA,NA
20105,2010,NA,28.7,NA,NA
20107,2010,27,28.5,NA,NA
20109,2010,NA,28.8,NA,NA
20111,2010,17.4,30,NA,NA
20113,2010,13.5,28.9,NA,NA
20115,2010,15.5,28.9,NA,NA
20117,2010,22.1,30.1,NA,NA
20119,2010,18.4,29.1,NA,NA
20121,2010,18.5,29.1,NA,NA
20123,2010,16.5,27.9,NA,NA
20125,2010,24.6,29.6,NA,NA
20127,2010,17,28.7,NA,NA
20129,2010,NA,28.2,NA,NA
20131,2010,8.8,26.8,NA,NA
20133,2010,18.6,29.3,NA,NA
20135,2010,NA,27.9,NA,NA
20137,2010,NA,28,NA,NA
20139,2010,21.2,29.8,NA,NA
20141,2010,16.2,29.7,NA,NA
20143,2010,11.5,28.2,NA,NA
20145,2010,20.3,29.4,NA,NA
20147,2010,19.6,29.4,NA,NA
20149,2010,18.9,27.6,NA,NA
20151,2010,21.4,29.9,NA,NA
20153,2010,11,28.6,NA,NA
20155,2010,22.4,28.9,NA,NA
20157,2010,17.1,28.7,NA,NA
20159,2010,16.8,28.8,NA,NA
20161,2010,14.5,26.4,NA,NA
20163,2010,18.6,27.6,NA,NA
20165,2010,NA,28.2,NA,NA
20167,2010,24.6,27.9,NA,NA
20169,2010,20.8,31.9,NA,NA
20171,2010,16.7,29.6,NA,NA
20173,2010,21.4,28.3,NA,NA
20175,2010,15.5,30.7,NA,NA
20177,2010,19.4,29.4,NA,NA
20179,2010,6.8,28.2,NA,NA
20181,2010,18.9,28.1,NA,NA
20183,2010,8.3,27.9,NA,NA
20185,2010,19.8,29.7,NA,NA
20187,2010,NA,29.6,NA,NA
20189,2010,NA,28,NA,NA
20191,2010,23,28.8,NA,NA
20193,2010,18.6,29.2,NA,NA
20195,2010,NA,28.8,NA,NA
20197,2010,19,28.3,NA,NA
20199,2010,NA,29.2,NA,NA
20201,2010,14.6,27.5,NA,NA
20203,2010,NA,28.9,NA,NA
20205,2010,22.4,29.1,NA,NA
20207,2010,NA,28.1,NA,NA
20209,2010,27,31.1,NA,NA
21001,2010,27.8,32.2,NA,NA
21003,2010,40.2,31,NA,NA
21005,2010,24.1,32.1,NA,NA
21007,2010,33.6,29.9,NA,NA
21009,2010,26.2,28.2,NA,NA
21011,2010,34.7,33.4,NA,NA
21013,2010,31.3,34.2,NA,NA
21015,2010,19.9,29.4,NA,NA
21017,2010,NA,33.8,NA,NA
21019,2010,29.4,32.2,NA,NA
21021,2010,24.1,28.8,NA,NA
21023,2010,40.7,31.6,NA,NA
21025,2010,33.2,35.5,NA,NA
21027,2010,36,29,NA,NA
21029,2010,27.1,31.1,NA,NA
21031,2010,30.2,31.3,NA,NA
21033,2010,30.6,33.2,NA,NA
21035,2010,28.7,27.7,NA,NA
21037,2010,23.9,28.5,NA,NA
21039,2010,NA,30.3,NA,NA
21041,2010,NA,31.1,NA,NA
21043,2010,35.6,33.8,NA,NA
21045,2010,23.1,31.2,NA,NA
21047,2010,32.6,29.9,NA,NA
21049,2010,38.2,29.3,NA,NA
21051,2010,37.6,31,NA,NA
21053,2010,24.8,30.9,NA,NA
21055,2010,36.2,31.5,NA,NA
21057,2010,NA,31.5,NA,NA
21059,2010,27.2,29.1,NA,NA
21061,2010,NA,32.3,NA,NA
21063,2010,42.9,31.6,NA,NA
21065,2010,NA,29.1,NA,NA
21067,2010,20.9,27.5,NA,NA
21069,2010,31.4,28,NA,NA
21071,2010,33,35.3,NA,NA
21073,2010,24.2,31.8,NA,NA
21075,2010,14.6,31.2,NA,NA
21077,2010,NA,30,NA,NA
21079,2010,NA,30.7,NA,NA
21081,2010,33.1,32.2,NA,NA
21083,2010,31.3,32.1,NA,NA
21085,2010,34.4,28.5,NA,NA
21087,2010,26.8,31.3,NA,NA
21089,2010,28.4,31.9,NA,NA
21091,2010,18.2,29.1,NA,NA
21093,2010,28.7,30.3,NA,NA
21095,2010,35.2,29.8,NA,NA
21097,2010,NA,31.1,NA,NA
21099,2010,37.4,30.6,NA,NA
21101,2010,29.4,30.9,NA,NA
21103,2010,NA,30.6,NA,NA
21105,2010,22.2,30.6,NA,NA
21107,2010,28.6,32.9,NA,NA
21109,2010,39.5,31.7,NA,NA
21111,2010,25.6,27.6,NA,NA
21113,2010,29.3,25.8,NA,NA
21115,2010,30,36.3,NA,NA
21117,2010,31.7,26.9,NA,NA
21119,2010,34.8,32,NA,NA
21121,2010,26.5,32.3,NA,NA
21123,2010,28.2,29.2,NA,NA
21125,2010,29.8,35.1,NA,NA
21127,2010,36.4,32.6,NA,NA
21129,2010,39.8,32.9,NA,NA
21131,2010,41.1,34.3,NA,NA
21133,2010,31.3,36.9,NA,NA
21135,2010,39,33.6,NA,NA
21137,2010,25,31.6,NA,NA
21139,2010,NA,30.5,NA,NA
21141,2010,32.9,31.2,NA,NA
21143,2010,23.9,32,NA,NA
21145,2010,26.9,28.2,NA,NA
21147,2010,44.9,33.6,NA,NA
21149,2010,25.9,33.7,NA,NA
21151,2010,25.6,29.1,NA,NA
21153,2010,36.7,30.1,NA,NA
21155,2010,29.4,30.7,NA,NA
21157,2010,26,29.6,NA,NA
21159,2010,32.6,36,NA,NA
21161,2010,29.8,29.9,NA,NA
21163,2010,36.1,33,NA,NA
21165,2010,37.9,31.8,NA,NA
21167,2010,NA,30.8,NA,NA
21169,2010,40.8,30.2,NA,NA
21171,2010,33.2,31.2,NA,NA
21173,2010,29.8,31.7,NA,NA
21175,2010,30.3,32.2,NA,NA
21177,2010,31.1,30.2,NA,NA
21179,2010,29.1,27.1,NA,NA
21181,2010,NA,33.5,NA,NA
21183,2010,35.3,31.5,NA,NA
21185,2010,23.8,29.1,NA,NA
21187,2010,NA,29.8,NA,NA
21189,2010,NA,30.1,NA,NA
21191,2010,31.1,31.8,NA,NA
21193,2010,34.2,34.7,NA,NA
21195,2010,33.4,33.3,NA,NA
21197,2010,NA,34.2,NA,NA
21199,2010,27.2,29.8,NA,NA
21201,2010,28.3,31.5,NA,NA
21203,2010,32,32.5,NA,NA
21205,2010,28.1,34.6,NA,NA
21207,2010,31.2,31.6,NA,NA
21209,2010,20.7,32.6,NA,NA
21211,2010,28.7,30.9,NA,NA
21213,2010,29.8,31.5,NA,NA
21215,2010,NA,30.4,NA,NA
21217,2010,29.7,28.3,NA,NA
21219,2010,30.3,30.6,NA,NA
21221,2010,31,29.3,NA,NA
21223,2010,NA,31.5,NA,NA
21225,2010,29.5,32.2,NA,NA
21227,2010,27.5,29.5,NA,NA
21229,2010,NA,28.2,NA,NA
21231,2010,33.1,31.1,NA,NA
21233,2010,23.8,31.1,NA,NA
21235,2010,34.9,30.9,NA,NA
21237,2010,35.9,31.4,NA,NA
21239,2010,16.8,29.8,NA,NA
22001,2010,23.8,30,NA,NA
22003,2010,23.4,31.2,NA,NA
22005,2010,21.1,27.7,NA,NA
22007,2010,23.8,31.2,NA,NA
22009,2010,27.9,30.9,NA,NA
22011,2010,26.1,29.5,NA,NA
22013,2010,26.7,33.2,NA,NA
22015,2010,28.7,27.1,NA,NA
22017,2010,21.3,27.8,NA,NA
22019,2010,23.9,31.7,NA,NA
22021,2010,24.9,29.4,NA,NA
22023,2010,19.1,29.5,NA,NA
22025,2010,23.9,31.4,NA,NA
22027,2010,23.9,31.3,NA,NA
22029,2010,21.5,31.9,NA,NA
22031,2010,26.7,31.2,NA,NA
22033,2010,19.5,27.7,NA,NA
22035,2010,NA,34,NA,NA
22037,2010,24.5,33.1,NA,NA
22039,2010,27.5,30.2,NA,NA
22041,2010,31.4,32,NA,NA
22043,2010,31,29,NA,NA
22045,2010,22.9,31,NA,NA
22047,2010,21.4,32.3,NA,NA
22049,2010,29.2,28.2,NA,NA
22051,2010,21.6,28.3,NA,NA
22053,2010,30.4,32,NA,NA
22055,2010,22.3,25.4,NA,NA
22057,2010,24.9,29.4,NA,NA
22059,2010,NA,28.6,NA,NA
22061,2010,18.4,30.3,NA,NA
22063,2010,27.7,29.3,NA,NA
22065,2010,23.5,32.8,NA,NA
22067,2010,24.6,32.7,NA,NA
22069,2010,19.7,30.8,NA,NA
22071,2010,21.9,27.5,NA,NA
22073,2010,23.5,28.4,NA,NA
22075,2010,22.3,30.9,NA,NA
22077,2010,22.2,30.7,NA,NA
22079,2010,24.2,30.3,NA,NA
22081,2010,NA,31.9,NA,NA
22083,2010,25,33.6,NA,NA
22085,2010,23.5,31.8,NA,NA
22087,2010,29.6,29.1,NA,NA
22089,2010,22.9,32.2,NA,NA
22091,2010,NA,32.5,NA,NA
22093,2010,23.2,33.4,NA,NA
22095,2010,19.7,35.2,NA,NA
22097,2010,27.7,30.1,NA,NA
22099,2010,24.4,31.9,NA,NA
22101,2010,25.9,33.3,NA,NA
22103,2010,22.7,26,NA,NA
22105,2010,23,32.2,NA,NA
22107,2010,NA,33.4,NA,NA
22109,2010,25.1,30,NA,NA
22111,2010,23.2,32,NA,NA
22113,2010,24.4,28.5,NA,NA
22115,2010,30.2,31.2,NA,NA
22117,2010,29.4,32,NA,NA
22119,2010,23.5,31.4,NA,NA
22121,2010,17,31.3,NA,NA
22123,2010,27,29.7,NA,NA
22125,2010,15.6,32.2,NA,NA
22127,2010,21.9,31.3,NA,NA
23001,2010,22.4,27.9,NA,NA
23003,2010,22.9,27.6,NA,NA
23005,2010,16.9,19.5,NA,NA
23007,2010,17.9,24.4,NA,NA
23009,2010,19.6,25.4,NA,NA
23011,2010,20.8,28.2,NA,NA
23013,2010,19.1,21.6,NA,NA
23015,2010,17.6,21.9,NA,NA
23017,2010,26.3,25.6,NA,NA
23019,2010,23.7,28,NA,NA
23021,2010,24.9,27.5,NA,NA
23023,2010,17.9,26.5,NA,NA
23025,2010,27.3,31.7,NA,NA
23027,2010,22.1,26.1,NA,NA
23029,2010,25.8,28.3,NA,NA
23031,2010,20.7,24,NA,NA
24001,2010,25.2,28.9,NA,NA
24003,2010,19.1,25.5,NA,NA
24005,2010,20.9,26.4,NA,NA
24009,2010,20.2,26.1,NA,NA
24011,2010,24.9,30,NA,NA
24013,2010,19.7,24.5,NA,NA
24015,2010,26.1,27.8,NA,NA
24017,2010,19.7,31.9,NA,NA
24019,2010,23.6,31.5,NA,NA
24021,2010,18.6,26.4,NA,NA
24023,2010,20.4,25.5,NA,NA
24025,2010,19.9,27.3,NA,NA
24027,2010,12.1,23.9,NA,NA
24029,2010,20.3,28.1,NA,NA
24031,2010,10.7,18.8,NA,NA
24033,2010,16.1,30.7,NA,NA
24035,2010,17.7,24.4,NA,NA
24037,2010,22.8,28.9,NA,NA
24039,2010,32.7,35.4,NA,NA
24041,2010,15.3,23.4,NA,NA
24043,2010,23.9,28.8,NA,NA
24045,2010,21.5,29.9,NA,NA
24047,2010,22.7,26.5,NA,NA
24510,2010,26.3,32.1,NA,NA
25001,2010,16.4,19.6,NA,NA
25003,2010,19.5,22.8,NA,NA
25005,2010,22.7,26.9,NA,NA
25007,2010,13.5,19.1,NA,NA
25009,2010,17.5,23.7,NA,NA
25011,2010,19,22.2,NA,NA
25013,2010,20.7,25.9,NA,NA
25015,2010,16.1,21.7,NA,NA
25017,2010,14.1,21.5,NA,NA
25019,2010,18.5,19.9,NA,NA
25021,2010,14.2,19.1,NA,NA
25023,2010,20.7,21.7,NA,NA
25025,2010,18.6,21.4,NA,NA
25027,2010,20.7,24,NA,NA
26001,2010,NA,28.4,NA,NA
26003,2010,NA,29.5,NA,NA
26005,2010,23.8,28.1,NA,NA
26007,2010,28.3,28.7,NA,NA
26009,2010,20.1,29.8,NA,NA
26011,2010,20.8,29.7,NA,NA
26013,2010,NA,30.6,NA,NA
26015,2010,23.2,30.1,NA,NA
26017,2010,20.6,31,NA,NA
26019,2010,17,28.8,NA,NA
26021,2010,24.9,29.1,NA,NA
26023,2010,24.3,29.8,NA,NA
26025,2010,28.7,30.3,NA,NA
26027,2010,24.6,30.1,NA,NA
26029,2010,20.5,28.4,NA,NA
26031,2010,28.2,30.8,NA,NA
26033,2010,33.1,30.9,NA,NA
26035,2010,31.6,28.5,NA,NA
26037,2010,17.4,28.4,NA,NA
26039,2010,NA,30.1,NA,NA
26041,2010,21.6,29.6,NA,NA
26043,2010,27.5,28.6,NA,NA
26045,2010,25.2,30.5,NA,NA
26047,2010,26.9,30,NA,NA
26049,2010,25.9,33.6,NA,NA
26051,2010,36.4,28.8,NA,NA
26053,2010,NA,29.6,NA,NA
26055,2010,22.4,26.9,NA,NA
26057,2010,24.9,31.5,NA,NA
26059,2010,24.3,29.3,NA,NA
26061,2010,18.8,28.8,NA,NA
26063,2010,20.4,29.4,NA,NA
26065,2010,20.5,28.7,NA,NA
26067,2010,22.4,29.3,NA,NA
26069,2010,33.3,30.8,NA,NA
26071,2010,NA,28.5,NA,NA
26073,2010,22.1,29,NA,NA
26075,2010,22,30.3,NA,NA
26077,2010,20.5,27.9,NA,NA
26079,2010,NA,28.8,NA,NA
26081,2010,21.3,28.1,NA,NA
26083,2010,NA,28.8,NA,NA
26085,2010,NA,32,NA,NA
26087,2010,24,30.1,NA,NA
26089,2010,10.9,29.5,NA,NA
26091,2010,18.5,30.2,NA,NA
26093,2010,18.1,25.7,NA,NA
26095,2010,NA,30.5,NA,NA
26097,2010,NA,30.4,NA,NA
26099,2010,22.5,29.4,NA,NA
26101,2010,NA,28.5,NA,NA
26103,2010,18.5,29,NA,NA
26105,2010,21.7,29.1,NA,NA
26107,2010,27.8,29.2,NA,NA
26109,2010,23.5,28.8,NA,NA
26111,2010,21.3,29.4,NA,NA
26113,2010,NA,30.1,NA,NA
26115,2010,23.3,30.2,NA,NA
26117,2010,25.6,31.2,NA,NA
26119,2010,NA,28.7,NA,NA
26121,2010,30.7,30.5,NA,NA
26123,2010,25.5,28.9,NA,NA
26125,2010,18.4,25.6,NA,NA
26127,2010,23.3,29.4,NA,NA
26129,2010,24.1,29.7,NA,NA
26131,2010,NA,29.7,NA,NA
26133,2010,NA,29.3,NA,NA
26135,2010,NA,29.5,NA,NA
26137,2010,33.3,29.5,NA,NA
26139,2010,16.6,26.1,NA,NA
26141,2010,16,28.5,NA,NA
26143,2010,25.5,30.5,NA,NA
26145,2010,22.4,33.7,NA,NA
26147,2010,29,30.2,NA,NA
26149,2010,26,29.1,NA,NA
26151,2010,32.4,30.9,NA,NA
26153,2010,NA,30.4,NA,NA
26155,2010,25.9,28.8,NA,NA
26157,2010,19.1,29.2,NA,NA
26159,2010,22.4,28.5,NA,NA
26161,2010,13.4,27,NA,NA
26163,2010,24.9,33.2,NA,NA
26165,2010,24.7,29.9,NA,NA
27001,2010,20.1,26.8,NA,NA
27003,2010,21.8,27.7,NA,NA
27005,2010,25.7,28.9,NA,NA
27007,2010,36,27.9,NA,NA
27009,2010,13.1,26.2,NA,NA
27011,2010,NA,26.8,NA,NA
27013,2010,19.1,27.3,NA,NA
27015,2010,26.6,28.4,NA,NA
27017,2010,20.7,27.2,NA,NA
27019,2010,16.9,27.9,NA,NA
27021,2010,22.5,27.9,NA,NA
27023,2010,NA,27.5,NA,NA
27025,2010,23.3,27.7,NA,NA
27027,2010,19.7,26.5,NA,NA
27029,2010,NA,27,NA,NA
27031,2010,NA,27.5,NA,NA
27033,2010,NA,27.8,NA,NA
27035,2010,18.2,27.2,NA,NA
27037,2010,17.4,25.6,NA,NA
27039,2010,16.2,28.3,NA,NA
27041,2010,20.3,26,NA,NA
27043,2010,19.5,26.7,NA,NA
27045,2010,16.9,26.6,NA,NA
27047,2010,22.7,28.2,NA,NA
27049,2010,25,28,NA,NA
27051,2010,NA,27.2,NA,NA
27053,2010,17.5,22.8,NA,NA
27055,2010,18.8,26.8,NA,NA
27057,2010,22.5,27,NA,NA
27059,2010,26.1,27.1,NA,NA
27061,2010,23.8,27.4,NA,NA
27063,2010,16.6,28.2,NA,NA
27065,2010,NA,27.4,NA,NA
27067,2010,20.4,27.3,NA,NA
27069,2010,NA,27.6,NA,NA
27071,2010,22.2,26.4,NA,NA
27073,2010,NA,26.7,NA,NA
27075,2010,NA,27,NA,NA
27077,2010,NA,27.4,NA,NA
27079,2010,18,27.2,NA,NA
27081,2010,NA,26.6,NA,NA
27083,2010,17.3,29.1,NA,NA
27085,2010,17.8,26.8,NA,NA
27087,2010,NA,27.4,NA,NA
27089,2010,NA,27.5,NA,NA
27091,2010,23.6,27.8,NA,NA
27093,2010,25.5,29.2,NA,NA
27095,2010,28.3,25.7,NA,NA
27097,2010,20.4,28.4,NA,NA
27099,2010,19.2,26.8,NA,NA
27101,2010,NA,27.3,NA,NA
27103,2010,11.4,28.3,NA,NA
27105,2010,16.8,27.6,NA,NA
27107,2010,NA,27.4,NA,NA
27109,2010,13.2,26.7,NA,NA
27111,2010,19.6,28.1,NA,NA
27113,2010,20.2,27.1,NA,NA
27115,2010,17.9,27.7,NA,NA
27117,2010,NA,27.1,NA,NA
27119,2010,25.7,27.6,NA,NA
27121,2010,14.9,27.2,NA,NA
27123,2010,19.7,25.5,NA,NA
27125,2010,NA,27,NA,NA
27127,2010,NA,27.2,NA,NA
27129,2010,17.1,28.5,NA,NA
27131,2010,17.5,25.8,NA,NA
27133,2010,NA,28,NA,NA
27135,2010,20.2,28,NA,NA
27137,2010,21,25.3,NA,NA
27139,2010,14.5,27.9,NA,NA
27141,2010,21,27.6,NA,NA
27143,2010,NA,27.6,NA,NA
27145,2010,15.3,27.2,NA,NA
27147,2010,16.2,27.3,NA,NA
27149,2010,13.2,27.2,NA,NA
27151,2010,NA,28.2,NA,NA
27153,2010,20.1,28.3,NA,NA
27155,2010,NA,26.5,NA,NA
27157,2010,19.4,26,NA,NA
27159,2010,11.6,27,NA,NA
27161,2010,NA,27.3,NA,NA
27163,2010,19.5,26.7,NA,NA
27165,2010,NA,26.8,NA,NA
27167,2010,NA,27.6,NA,NA
27169,2010,18.8,27.6,NA,NA
27171,2010,21.1,26.6,NA,NA
27173,2010,NA,27,NA,NA
28001,2010,24.2,36.4,NA,NA
28003,2010,26,29.5,NA,NA
28005,2010,23.5,37.3,NA,NA
28007,2010,21.3,37.5,NA,NA
28009,2010,28.8,34.6,NA,NA
28011,2010,22.9,36.4,NA,NA
28013,2010,30.5,32.3,NA,NA
28015,2010,29.4,34.5,NA,NA
28017,2010,23,34.2,NA,NA
28019,2010,15.9,34,NA,NA
28021,2010,15,40.8,NA,NA
28023,2010,18.8,30.3,NA,NA
28025,2010,22.5,35.2,NA,NA
28027,2010,25.5,39.6,NA,NA
28029,2010,27.1,37.8,NA,NA
28031,2010,26.7,36.4,NA,NA
28033,2010,26.7,31.6,NA,NA
28035,2010,21.7,33.9,NA,NA
28037,2010,NA,37.5,NA,NA
28039,2010,25.4,32.5,NA,NA
28041,2010,27.3,34.9,NA,NA
28043,2010,28.8,32.9,NA,NA
28045,2010,27,30.6,NA,NA
28047,2010,28.6,30.8,NA,NA
28049,2010,21.2,31,NA,NA
28051,2010,27.3,42.3,NA,NA
28053,2010,NA,41.6,NA,NA
28055,2010,NA,36.9,NA,NA
